2;air_base;2807.00;11.20;1116.00;2.03;0
2;naval_base;2797.00;9.78;1104.00;-1.82;6561
2;naval_base;2798.00;9.95;1117.00;-1.74;6561
2;naval_base;2789.00;9.85;1091.00;-1.95;6561
2;bunker;2798.00;9.90;1084.00;0.47;0
2;bunker;2798.00;9.90;1103.00;2.04;0
2;bunker;2809.00;11.32;1108.00;4.70;0
2;bunker;2801.00;9.85;1081.00;2.54;0
2;bunker;2803.00;11.12;1115.00;3.74;0
2;coastal_bunker;2787.00;9.50;1090.00;-1.95;0
2;coastal_bunker;2797.00;9.78;1106.00;-1.82;0
2;coastal_bunker;2802.00;10.73;1119.00;-1.74;0
2;dockyard;2797.00;9.98;1107.00;-1.82;0
2;anti_air_building;2801.00;9.90;1068.00;5.21;0
2;anti_air_building;2796.00;9.93;1088.00;1.59;0
2;anti_air_building;2809.00;11.12;1102.00;4.25;0
2;synthetic_refinery;2804.00;11.03;1118.00;0.99;0
2;fuel_silo;2798.00;9.80;1086.00;3.66;0
2;radar_station;2800.00;9.82;1088.00;0.94;0
2;rocket_site;2803.00;11.15;1114.00;2.70;0
2;nuclear_reactor;2793.00;9.90;1080.00;5.72;0
3;arms_factory;2845.00;11.18;1126.00;6.09;0
3;arms_factory;2815.00;11.10;1118.00;2.47;0
3;arms_factory;2807.00;10.98;1130.00;5.13;0
3;arms_factory;2824.00;11.20;1114.00;1.52;0
3;arms_factory;2825.00;11.18;1116.00;4.54;0
3;arms_factory;2821.00;11.20;1136.00;5.74;0
3;industrial_complex;2813.00;10.62;1140.00;3.58;0
3;industrial_complex;2822.00;11.20;1115.00;5.14;0
3;industrial_complex;2819.00;11.03;1135.00;1.52;0
3;industrial_complex;2813.00;10.90;1137.00;4.19;0
3;industrial_complex;2809.00;11.15;1120.00;2.03;0
3;industrial_complex;2816.00;11.00;1134.00;5.05;0
3;air_base;2812.00;11.00;1136.00;6.25;0
3;naval_base;2810.00;10.32;1141.00;-2.28;6561
3;naval_base;2802.00;10.30;1122.00;-2.11;6561
3;bunker;2840.00;11.23;1120.00;2.04;0
3;bunker;2845.00;11.10;1128.00;4.70;0
3;bunker;2838.00;11.10;1130.00;2.54;0
3;bunker;2815.00;11.05;1130.00;3.74;0
3;bunker;2819.00;10.98;1129.00;0.48;0
3;bunker;2808.00;11.23;1119.00;3.14;0
3;coastal_bunker;2808.00;10.03;1139.00;-2.28;0
3;coastal_bunker;2806.00;10.78;1131.00;-2.11;0
3;dockyard;2811.00;10.32;1142.00;-2.28;0
3;anti_air_building;2829.00;11.20;1117.00;1.59;0
3;anti_air_building;2838.00;11.18;1136.00;4.25;0
3;anti_air_building;2824.00;11.15;1133.00;0.99;0
3;synthetic_refinery;2832.00;11.28;1115.00;3.66;0
3;fuel_silo;2837.00;11.07;1134.00;0.04;0
3;radar_station;2826.00;10.98;1127.00;4.98;0
3;rocket_site;2833.00;11.10;1131.00;5.72;0
3;nuclear_reactor;2830.00;11.23;1133.00;0.64;0
4;arms_factory;2817.00;9.88;1061.00;5.13;0
4;arms_factory;2846.00;11.62;1103.00;1.52;0
4;arms_factory;2839.00;9.90;1060.00;4.54;0
4;arms_factory;2822.00;11.35;1099.00;5.74;0
4;arms_factory;2813.00;9.82;1063.00;3.58;0
4;arms_factory;2824.00;10.00;1070.00;5.14;0
4;industrial_complex;2817.00;11.43;1106.00;1.52;0
4;industrial_complex;2829.00;10.23;1072.00;4.19;0
4;industrial_complex;2813.00;9.85;1065.00;2.03;0
4;industrial_complex;2818.00;9.90;1067.00;5.05;0
4;industrial_complex;2834.00;10.80;1079.00;6.25;0
4;industrial_complex;2834.00;10.30;1073.00;4.09;0
4;air_base;2812.00;9.90;1083.00;0.47;0
4;bunker;2826.00;9.93;1068.00;2.04;0
4;bunker;2829.00;11.60;1105.00;4.70;0
4;bunker;2827.00;10.55;1086.00;2.54;0
4;bunker;2822.00;11.50;1102.00;3.74;0
4;bunker;2854.00;11.45;1113.00;0.48;0
4;bunker;2807.00;9.85;1058.00;3.14;0
4;bunker;2837.00;11.68;1102.00;5.81;0
4;bunker;2820.00;10.07;1083.00;2.54;0
4;bunker;2839.00;9.90;1060.00;5.21;0
4;bunker;2817.00;9.98;1087.00;1.59;0
4;bunker;2813.00;11.43;1107.00;4.25;0
4;anti_air_building;2812.00;11.12;1101.00;0.99;0
4;anti_air_building;2810.00;9.88;1066.00;3.66;0
4;anti_air_building;2840.00;11.60;1106.00;0.04;0
4;synthetic_refinery;2820.00;11.43;1108.00;2.70;0
4;fuel_silo;2823.00;11.53;1102.00;5.72;0
4;radar_station;2832.00;11.05;1089.00;3.12;0
4;rocket_site;2821.00;9.93;1069.00;4.76;0
4;nuclear_reactor;2818.00;11.30;1111.00;2.61;0
5;arms_factory;2876.00;11.07;1082.00;4.54;0
5;arms_factory;2909.00;9.90;1066.00;5.74;0
5;arms_factory;2896.00;9.98;1052.00;3.58;0
5;arms_factory;2899.00;10.12;1092.00;5.14;0
5;arms_factory;2849.00;10.32;1079.00;1.52;0
5;arms_factory;2883.00;9.98;1057.00;4.19;0
5;industrial_complex;2894.00;9.90;1055.00;2.03;0
5;industrial_complex;2854.00;9.80;1023.00;5.05;0
5;industrial_complex;2900.00;10.00;1078.00;6.25;0
5;industrial_complex;2885.00;10.80;1077.00;4.09;0
5;industrial_complex;2843.00;9.95;1048.00;0.47;0
5;industrial_complex;2858.00;10.00;1043.00;2.04;0
5;air_base;2890.00;10.82;1089.00;4.70;0
5;bunker;2883.00;10.00;1066.00;2.54;0
5;bunker;2851.00;9.93;1070.00;3.74;0
5;bunker;2902.00;10.00;1032.00;0.48;0
5;bunker;2870.00;10.10;1042.00;3.14;0
5;bunker;2858.00;11.50;1096.00;5.81;0
5;bunker;2893.00;10.68;1092.00;2.54;0
5;bunker;2855.00;9.95;1032.00;5.21;0
5;bunker;2873.00;10.00;1056.00;1.59;0
5;bunker;2846.00;9.95;1036.00;4.25;0
5;bunker;2861.00;10.00;1074.00;0.99;0
5;bunker;2888.00;11.05;1090.00;3.66;0
5;bunker;2846.00;11.57;1096.00;0.04;0
5;bunker;2852.00;9.98;1047.00;2.70;0
5;bunker;2879.00;10.10;1046.00;5.72;0
5;bunker;2885.00;9.98;1036.00;0.64;0
5;bunker;2875.00;10.43;1077.00;4.76;0
5;bunker;2889.00;10.75;1081.00;2.61;0
5;bunker;2857.00;10.18;1080.00;2.71;0
5;bunker;2843.00;10.80;1083.00;0.55;0
5;bunker;2905.00;9.90;1062.00;3.21;0
5;bunker;2905.00;9.93;1074.00;4.77;0
5;bunker;2840.00;9.90;1024.00;1.16;0
5;bunker;2897.00;10.20;1090.00;5.28;0
5;anti_air_building;2868.00;10.00;1070.00;0.20;0
5;anti_air_building;2891.00;9.98;1033.00;3.22;0
5;anti_air_building;2896.00;10.05;1031.00;5.88;0
5;synthetic_refinery;2856.00;11.30;1093.00;2.26;0
5;fuel_silo;2895.00;9.93;1061.00;0.11;0
5;radar_station;2875.00;9.98;1064.00;3.30;0
5;rocket_site;2886.00;9.80;1026.00;5.79;0
5;nuclear_reactor;2875.00;10.03;1036.00;0.71;0
6;arms_factory;2932.00;9.93;1067.00;3.58;0
6;arms_factory;2920.00;9.88;1052.00;5.14;0
6;arms_factory;2912.00;9.90;1060.00;1.52;0
6;arms_factory;2915.00;9.90;1069.00;4.19;0
6;arms_factory;2924.00;9.90;1036.00;2.03;0
6;arms_factory;2914.00;9.88;1051.00;5.05;0
6;industrial_complex;2920.00;9.90;1062.00;6.25;0
6;industrial_complex;2937.00;9.85;1031.00;4.09;0
6;industrial_complex;2912.00;9.95;1038.00;0.47;0
6;industrial_complex;2954.00;9.90;1056.00;2.04;0
6;industrial_complex;2918.00;9.90;1027.00;4.70;0
6;industrial_complex;2956.00;9.80;1036.00;2.54;0
6;air_base;2948.00;9.90;1047.00;3.74;0
6;naval_base;2949.00;9.68;1021.00;-0.54;548
6;naval_base;2920.00;9.53;1022.00;-0.61;548
6;naval_base;2957.00;9.50;1021.00;0.24;548
6;bunker;2914.00;9.88;1051.00;2.54;0
6;bunker;2939.00;9.90;1036.00;5.21;0
6;bunker;2925.00;9.90;1074.00;1.59;0
6;bunker;2953.00;9.78;1023.00;4.25;0
6;bunker;2962.00;9.90;1058.00;0.99;0
6;bunker;2928.00;9.88;1052.00;3.66;0
6;bunker;2922.00;9.93;1067.00;0.04;0
6;bunker;2938.00;9.90;1043.00;2.70;0
6;bunker;2953.00;9.90;1052.00;5.72;0
6;bunker;2961.00;9.95;1048.00;0.64;0
6;bunker;2938.00;9.88;1022.00;4.76;0
6;coastal_bunker;2933.00;9.53;1022.00;-0.54;0
6;coastal_bunker;2951.00;9.85;1021.00;0.24;0
6;coastal_bunker;2923.00;9.50;1022.00;-0.61;0
6;dockyard;2927.00;9.50;1022.00;-0.54;0
6;anti_air_building;2960.00;9.90;1051.00;4.77;0
6;anti_air_building;2962.00;9.95;1046.00;1.16;0
6;anti_air_building;2910.00;9.90;1054.00;5.28;0
6;synthetic_refinery;2940.00;9.90;1054.00;0.20;0
6;fuel_silo;2925.00;9.90;1057.00;3.22;0
6;radar_station;2937.00;9.90;1053.00;1.13;0
6;rocket_site;2934.00;9.90;1045.00;2.26;0
6;nuclear_reactor;2922.00;9.90;1028.00;0.11;0
7;arms_factory;2990.00;9.80;1064.00;1.52;0
7;arms_factory;3014.00;9.70;1048.00;4.19;0
7;arms_factory;3017.00;9.55;1051.00;2.03;0
7;arms_factory;2972.00;9.80;1059.00;5.05;0
7;arms_factory;2999.00;9.75;1050.00;6.25;0
7;arms_factory;3000.00;9.65;1053.00;4.09;0
7;industrial_complex;2999.00;9.88;1062.00;0.47;0
7;industrial_complex;3009.00;9.57;1051.00;2.04;0
7;industrial_complex;2972.00;9.82;1046.00;4.70;0
7;industrial_complex;2991.00;9.80;1050.00;2.54;0
7;industrial_complex;2992.00;9.75;1053.00;3.74;0
7;industrial_complex;2998.00;9.93;1043.00;0.48;0
7;air_base;3015.00;9.70;1050.00;3.14;0
7;naval_base;3022.00;9.70;1050.00;-4.25;20661
7;naval_base;3022.00;9.50;1053.00;1.57;20661
7;naval_base;2971.00;9.50;1021.00;0.24;548
7;naval_base;3027.00;9.50;1024.00;0.32;4414
7;naval_base;3009.00;9.50;1024.00;0.32;4414
7;naval_base;3024.00;9.50;1024.00;0.14;4414
7;naval_base;2988.00;9.98;1024.00;0.14;4414
7;naval_base;3000.00;9.53;1024.00;-0.11;4414
7;naval_base;2961.00;9.50;1021.00;-0.20;548
7;bunker;3009.00;9.88;1044.00;5.72;0
7;bunker;2984.00;9.75;1049.00;0.64;0
7;bunker;3019.00;10.10;1029.00;4.76;0
7;bunker;2976.00;9.80;1036.00;2.61;0
7;bunker;3003.00;9.88;1058.00;2.71;0
7;bunker;2973.00;9.85;1055.00;0.55;0
7;bunker;2991.00;9.93;1036.00;3.21;0
7;bunker;3005.00;10.05;1026.00;4.77;0
7;bunker;2961.00;9.82;1023.00;1.16;0
7;bunker;2980.00;9.90;1026.00;5.28;0
7;bunker;2970.00;9.80;1045.00;0.20;0
7;bunker;3010.00;10.00;1039.00;3.22;0
7;bunker;2982.00;9.80;1055.00;5.88;0
7;bunker;3022.00;9.90;1040.00;2.26;0
7;bunker;3013.00;9.53;1055.00;0.11;0
7;bunker;3034.00;10.00;1025.00;1.67;0
7;bunker;2970.00;9.80;1041.00;5.79;0
7;bunker;3012.00;10.07;1026.00;0.71;0
7;coastal_bunker;2969.00;9.50;1021.00;0.24;0
7;coastal_bunker;3032.00;9.50;1024.00;0.32;0
7;coastal_bunker;3022.00;9.50;1053.00;1.57;0
7;coastal_bunker;2999.00;9.50;1024.00;0.14;0
7;coastal_bunker;3018.00;9.50;1024.00;0.32;0
7;coastal_bunker;3025.00;9.70;1047.00;-4.25;0
7;coastal_bunker;2961.00;9.50;1021.00;-0.20;0
7;coastal_bunker;3023.00;9.50;1024.00;0.14;0
7;coastal_bunker;3000.00;9.53;1024.00;-0.11;0
7;dockyard;2965.00;9.50;1021.00;-0.20;0
7;anti_air_building;3002.00;10.00;1032.00;5.95;0
7;anti_air_building;2968.00;9.90;1026.00;2.33;0
7;anti_air_building;3009.00;10.00;1030.00;3.89;0
7;synthetic_refinery;2986.00;9.98;1027.00;1.73;0
7;fuel_silo;2999.00;10.00;1029.00;4.40;0
7;radar_station;2998.00;9.93;1045.00;2.31;0
7;rocket_site;2960.00;9.80;1026.00;2.34;0
7;nuclear_reactor;2965.00;9.82;1030.00;0.18;0
8;arms_factory;2952.00;9.95;1078.00;2.03;0
8;arms_factory;2953.00;9.90;1080.00;5.05;0
8;arms_factory;2960.00;9.98;1111.00;6.25;0
8;arms_factory;2945.00;9.88;1090.00;4.09;0
8;arms_factory;2941.00;9.95;1073.00;0.47;0
8;arms_factory;2963.00;10.10;1118.00;2.04;0
8;industrial_complex;2947.00;9.90;1104.00;4.70;0
8;industrial_complex;2920.00;9.98;1090.00;2.54;0
8;industrial_complex;2975.00;9.80;1079.00;3.74;0
8;industrial_complex;2965.00;10.05;1114.00;0.48;0
8;industrial_complex;2960.00;9.85;1085.00;3.14;0
8;industrial_complex;2942.00;9.90;1082.00;5.81;0
8;air_base;2968.00;9.88;1075.00;2.54;0
8;bunker;2971.00;9.85;1106.00;5.21;0
8;bunker;2967.00;9.82;1075.00;1.59;0
8;bunker;2960.00;9.88;1098.00;4.25;0
8;bunker;2959.00;9.90;1107.00;0.99;0
8;bunker;2960.00;10.07;1115.00;3.66;0
8;bunker;2945.00;9.90;1083.00;0.04;0
8;bunker;2973.00;9.80;1091.00;2.70;0
8;bunker;2950.00;9.90;1074.00;5.72;0
8;bunker;2981.00;9.80;1084.00;0.64;0
8;bunker;2952.00;9.80;1092.00;4.76;0
8;bunker;2949.00;9.82;1115.00;2.61;0
8;bunker;2960.00;9.82;1079.00;2.71;0
8;bunker;2937.00;9.90;1091.00;0.55;0
8;bunker;2946.00;9.82;1105.00;3.21;0
8;bunker;2954.00;9.90;1065.00;4.77;0
8;bunker;2922.00;9.98;1092.00;1.16;0
8;anti_air_building;2935.00;9.90;1097.00;5.28;0
8;anti_air_building;2968.00;9.88;1068.00;0.20;0
8;anti_air_building;2945.00;9.82;1109.00;3.22;0
8;synthetic_refinery;2944.00;9.88;1092.00;5.88;0
8;fuel_silo;2940.00;9.98;1076.00;2.26;0
8;radar_station;2952.00;9.88;1089.00;0.72;0
8;rocket_site;2948.00;9.85;1106.00;1.67;0
8;nuclear_reactor;2922.00;9.93;1098.00;5.79;0
9;arms_factory;3019.00;9.85;1118.00;6.25;0
9;arms_factory;2986.00;9.75;1101.00;4.09;0
9;arms_factory;2995.00;9.80;1116.00;0.47;0
9;arms_factory;3010.00;12.57;1135.00;2.04;0
9;arms_factory;3012.00;9.70;1102.00;4.70;0
9;arms_factory;3015.00;9.78;1118.00;2.54;0
9;industrial_complex;2995.00;9.80;1100.00;3.74;0
9;industrial_complex;2985.00;9.90;1115.00;0.48;0
9;industrial_complex;3007.00;12.65;1135.00;3.14;0
9;industrial_complex;3008.00;9.75;1102.00;5.81;0
9;industrial_complex;3003.00;9.73;1116.00;2.54;0
9;industrial_complex;2991.00;9.78;1100.00;5.21;0
9;air_base;2982.00;9.95;1115.00;1.59;0
9;bunker;3014.00;10.85;1124.00;4.25;0
9;bunker;3011.00;9.70;1103.00;0.99;0
9;bunker;2994.00;10.18;1132.00;3.66;0
9;bunker;2991.00;9.80;1098.00;0.04;0
9;bunker;2980.00;10.10;1125.00;2.70;0
9;bunker;3002.00;9.75;1098.00;5.72;0
9;bunker;2988.00;9.80;1111.00;0.64;0
9;bunker;3014.00;9.73;1117.00;4.76;0
9;bunker;3002.00;9.73;1115.00;2.61;0
9;anti_air_building;3012.00;9.70;1102.00;2.71;0
9;anti_air_building;3007.00;10.38;1124.00;0.55;0
9;anti_air_building;2983.00;9.80;1101.00;3.21;0
9;synthetic_refinery;3014.00;9.85;1119.00;4.77;0
9;fuel_silo;3007.00;12.65;1135.00;1.16;0
9;radar_station;2997.00;9.75;1113.00;0.41;0
9;rocket_site;2992.00;9.82;1124.00;0.20;0
9;nuclear_reactor;2992.00;9.80;1100.00;3.22;0
10;arms_factory;3014.00;9.68;1069.00;0.47;0
10;arms_factory;3027.00;10.80;1125.00;2.04;0
10;arms_factory;2994.00;9.80;1076.00;4.70;0
10;arms_factory;3029.00;10.65;1124.00;2.54;0
10;arms_factory;3048.00;11.38;1102.00;3.74;0
10;arms_factory;3028.00;9.70;1067.00;0.48;0
10;industrial_complex;3033.00;9.70;1068.00;3.14;0
10;industrial_complex;3038.00;9.90;1089.00;5.81;0
10;industrial_complex;3024.00;9.70;1108.00;2.54;0
10;industrial_complex;2999.00;9.90;1067.00;5.21;0
10;industrial_complex;3052.00;13.20;1083.00;1.59;0
10;industrial_complex;2999.00;9.73;1083.00;4.25;0
10;air_base;3035.00;10.73;1124.00;0.99;0
10;naval_base;3035.00;9.50;1065.00;0.54;20661
10;naval_base;3027.00;9.50;1058.00;1.33;20661
10;naval_base;3041.00;9.80;1072.00;-0.67;20661
10;bunker;3028.00;9.70;1096.00;5.72;0
10;bunker;3044.00;10.95;1112.00;0.64;0
10;bunker;3041.00;10.23;1097.00;4.76;0
10;bunker;3022.00;9.70;1105.00;2.61;0
10;bunker;3047.00;10.25;1070.00;2.71;0
10;bunker;3042.00;10.10;1088.00;0.55;0
10;bunker;3014.00;9.70;1097.00;3.21;0
10;bunker;3017.00;9.57;1065.00;4.77;0
10;bunker;2987.00;9.80;1078.00;1.16;0
10;bunker;3049.00;12.23;1090.00;5.28;0
10;bunker;3038.00;9.80;1078.00;0.20;0
10;bunker;3020.00;9.50;1060.00;3.22;0
10;bunker;2991.00;9.70;1084.00;5.88;0
10;coastal_bunker;3030.00;9.50;1064.00;1.33;0
10;coastal_bunker;3057.00;10.25;1069.00;-0.67;0
10;coastal_bunker;3041.00;9.50;1075.00;0.54;0
10;dockyard;3037.00;9.60;1071.00;0.54;0
10;anti_air_building;3018.00;9.70;1099.00;0.71;0
10;anti_air_building;2992.00;9.78;1083.00;4.83;0
10;anti_air_building;3019.00;9.70;1098.00;0.11;0
10;synthetic_refinery;3057.00;11.75;1071.00;2.78;0
10;fuel_silo;3016.00;9.70;1073.00;5.44;0
10;radar_station;3022.00;9.70;1091.00;2.84;0
10;rocket_site;2997.00;9.80;1076.00;3.38;0
10;nuclear_reactor;3036.00;9.98;1115.00;1.22;0
11;arms_factory;2970.00;10.30;1146.00;4.70;0
11;arms_factory;2952.00;10.68;1153.00;2.54;0
11;arms_factory;2949.00;9.95;1133.00;3.74;0
11;arms_factory;2979.00;10.85;1161.00;0.48;0
11;arms_factory;2963.00;10.82;1155.00;3.14;0
11;arms_factory;2945.00;10.38;1153.00;5.81;0
11;industrial_complex;2962.00;10.25;1133.00;2.54;0
11;industrial_complex;2946.00;9.82;1124.00;5.21;0
11;industrial_complex;2981.00;10.50;1147.00;1.59;0
11;industrial_complex;2968.00;10.38;1144.00;4.25;0
11;industrial_complex;2950.00;10.23;1141.00;0.99;0
11;industrial_complex;2954.00;10.28;1131.00;3.66;0
11;air_base;2955.00;10.30;1149.00;0.04;0
11;bunker;2969.00;10.53;1153.00;2.70;0
11;bunker;2950.00;10.03;1130.00;5.72;0
11;bunker;2959.00;10.70;1155.00;0.64;0
11;bunker;2938.00;9.80;1138.00;4.76;0
11;bunker;2970.00;10.75;1166.00;2.61;0
11;bunker;2958.00;10.40;1138.00;2.71;0
11;bunker;2973.00;10.20;1146.00;0.55;0
11;bunker;2947.00;10.12;1150.00;3.21;0
11;bunker;2983.00;10.62;1152.00;4.77;0
11;bunker;2986.00;10.12;1135.00;1.16;0
11;anti_air_building;2958.00;10.30;1133.00;5.28;0
11;anti_air_building;2948.00;10.65;1158.00;0.20;0
11;anti_air_building;2974.00;10.68;1164.00;3.22;0
11;synthetic_refinery;2964.00;10.50;1144.00;5.88;0
11;fuel_silo;2939.00;9.75;1136.00;2.26;0
11;radar_station;2961.00;10.60;1145.00;0.72;0
11;rocket_site;2950.00;10.03;1149.00;1.67;0
11;nuclear_reactor;2947.00;9.82;1136.00;5.79;0
12;arms_factory;2913.00;10.43;1131.00;3.74;0
12;arms_factory;2878.00;10.98;1132.00;0.48;0
12;arms_factory;2929.00;9.88;1115.00;3.14;0
12;arms_factory;2879.00;11.38;1115.00;5.81;0
12;arms_factory;2892.00;10.88;1103.00;2.54;0
12;arms_factory;2906.00;10.57;1125.00;5.21;0
12;industrial_complex;2880.00;11.07;1126.00;1.59;0
12;industrial_complex;2909.00;10.40;1137.00;4.25;0
12;industrial_complex;2888.00;11.10;1108.00;0.99;0
12;industrial_complex;2915.00;10.23;1111.00;3.66;0
12;industrial_complex;2931.00;9.88;1115.00;0.04;0
12;industrial_complex;2876.00;11.28;1121.00;2.70;0
12;air_base;2908.00;10.55;1132.00;5.72;0
12;bunker;2888.00;11.07;1116.00;0.64;0
12;bunker;2863.00;11.50;1117.00;4.76;0
12;bunker;2899.00;10.68;1130.00;2.61;0
12;bunker;2903.00;10.57;1111.00;2.71;0
12;bunker;2881.00;10.95;1133.00;0.55;0
12;bunker;2895.00;10.30;1142.00;3.21;0
12;bunker;2932.00;9.88;1109.00;4.77;0
12;bunker;2895.00;10.90;1115.00;1.16;0
12;bunker;2927.00;9.93;1122.00;5.28;0
12;bunker;2872.00;11.55;1111.00;0.20;0
12;bunker;2874.00;11.30;1120.00;3.22;0
12;bunker;2887.00;11.12;1109.00;5.88;0
12;bunker;2915.00;10.32;1129.00;2.26;0
12;anti_air_building;2914.00;10.38;1125.00;0.11;0
12;anti_air_building;2930.00;9.88;1107.00;1.67;0
12;anti_air_building;2891.00;11.00;1106.00;5.79;0
12;synthetic_refinery;2875.00;11.53;1107.00;0.71;0
12;fuel_silo;2881.00;11.05;1128.00;4.83;0
12;radar_station;2898.00;10.80;1118.00;2.12;0
12;rocket_site;2888.00;11.00;1126.00;2.78;0
12;nuclear_reactor;2914.00;10.20;1113.00;5.44;0
13;arms_factory;2851.00;11.00;1132.00;3.14;0
13;arms_factory;2868.00;10.30;1151.00;5.81;0
13;arms_factory;2861.00;10.88;1133.00;2.54;0
13;arms_factory;2858.00;10.40;1158.00;5.21;0
13;arms_factory;2852.00;10.53;1148.00;1.59;0
13;arms_factory;2870.00;10.30;1151.00;4.25;0
13;industrial_complex;2859.00;10.40;1156.00;0.99;0
13;industrial_complex;2873.00;10.85;1139.00;3.66;0
13;industrial_complex;2854.00;10.48;1148.00;0.04;0
13;industrial_complex;2863.00;10.53;1146.00;2.70;0
13;industrial_complex;2861.00;10.32;1156.00;5.72;0
13;industrial_complex;2875.00;10.82;1139.00;0.64;0
13;air_base;2875.00;10.40;1149.00;4.76;0
13;bunker;2865.00;10.57;1146.00;2.61;0
13;bunker;2875.00;10.68;1142.00;2.71;0
13;bunker;2852.00;10.60;1144.00;0.55;0
13;bunker;2887.00;10.35;1154.00;3.21;0
13;bunker;2844.00;10.82;1145.00;4.77;0
13;bunker;2862.00;10.30;1158.00;1.16;0
13;bunker;2865.00;10.88;1135.00;5.28;0
13;anti_air_building;2879.00;10.28;1149.00;0.20;0
13;anti_air_building;2853.00;10.50;1149.00;3.22;0
13;anti_air_building;2866.00;10.30;1152.00;5.88;0
13;synthetic_refinery;2865.00;10.88;1135.00;2.26;0
13;fuel_silo;2885.00;10.20;1149.00;0.11;0
13;radar_station;2867.00;10.57;1146.00;3.30;0
13;rocket_site;2857.00;11.07;1130.00;5.79;0
13;nuclear_reactor;2867.00;10.85;1135.00;0.71;0
14;arms_factory;2892.00;12.20;1168.00;2.54;0
14;arms_factory;2908.00;10.20;1182.00;5.21;0
14;arms_factory;2917.00;11.57;1174.00;1.59;0
14;arms_factory;2893.00;12.80;1171.00;4.25;0
14;arms_factory;2930.00;10.10;1141.00;0.99;0
14;arms_factory;2901.00;10.65;1183.00;3.66;0
14;industrial_complex;2908.00;12.38;1167.00;0.04;0
14;industrial_complex;2920.00;10.35;1148.00;2.70;0
14;industrial_complex;2896.00;11.03;1187.00;5.72;0
14;industrial_complex;2924.00;11.95;1169.00;0.64;0
14;industrial_complex;2927.00;12.03;1161.00;4.76;0
14;industrial_complex;2921.00;10.10;1143.00;2.61;0
14;air_base;2890.00;13.18;1180.00;2.71;0
14;bunker;2935.00;10.98;1163.00;0.55;0
14;bunker;2893.00;12.95;1172.00;3.21;0
14;bunker;2922.00;11.25;1173.00;4.77;0
14;bunker;2915.00;10.23;1148.00;1.16;0
14;bunker;2903.00;10.25;1179.00;5.28;0
14;bunker;2899.00;11.73;1157.00;0.20;0
14;bunker;2908.00;10.18;1181.00;3.22;0
14;bunker;2930.00;10.93;1177.00;5.88;0
14;bunker;2898.00;10.93;1184.00;2.26;0
14;bunker;2931.00;10.07;1141.00;0.11;0
